Transcript,Male_EDL1,Male_EDL2,Male_EDL3,Male_EDL4,Male_EDL5,Male_EDL6,Female_EDL1,Female_EDL2,Female_EDL3,Female_EDL4,Female_EDL5,Female_EDL6,Male_SOL1,Male_SOL2,Male_SOL3,Male_SOL4,Male_SOL5,Male_SOL6,Female_SOL1,Female_SOL2,Female_SOL3,Female_SOL4,Female_SOL5,Female_SOL6
"ENSRNOT00000016215(ensembl),+transcript",0.211744534,0.115979043,0.287586717,0.045726614,0.068310353,0.037855337,0,0.106493064,0.110703084,0.063915437,0,0.13019943,0.058598294,0.125163007,0.138024008,0.065022931,0.10754943,0.0998295,0.037077467,0,0,0,0,0.038195393
"ENSRNOT00000072313(ensembl),-transcript",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NR_046238[[1]](refseq),-transcript",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NM_001025002[[1]](refseq),-transcript",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025129528,0,0,0,0,0,0,0,0.029522884
"NM_001001355[[1]](refseq)::::ENSRNOT00000072832(ensembl),+transcript",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSRNOT00000074325(ensembl),+transcript",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NR_046238[[2]](refseq),+transcript",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSRNOT00000074557(ensembl),+transcript",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSRNOT00000073639(ensembl),+transcript",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSRNOT00000072620(ensembl),-transcript",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSRNOT00000074201(ensembl),+transcript",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.860348571,0,0,0,0,0
"ENSRNOT00000016244(ensembl),+transcript",26.63028902,24.48980345,39.84447936,36.84475577,30.73071925,40.60396319,38.71106789,53.77674268,28.38483548,20.07745295,50.74113289,47.33147834,21.10964668,27.63918491,48.60128138,50.82761215,63.53345398,65.80653659,59.60064725,66.81197296,67.6226963,66.12767744,82.91065475,65.89558831
"NM_053698(refseq),+transcript",26.50856602,24.37786428,39.6623563,36.67634398,30.5902538,40.41836864,38.53412548,53.53093735,28.25509271,19.98568196,50.50920287,47.11513334,21.01315769,27.51285039,48.37913231,50.59528685,63.24305221,65.5057449,59.32822175,66.50658558,67.31360322,65.82541787,82.53168273,65.59438958
"ENSRNOT00000072776(ensembl),+transcript",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSRNOT00000015927(ensembl),-transcript",0.032940453,0,0,0,0,0,0,0,0,0,0,0.016878941,0.011394948,0.024339035,0,0.018966412,0,0,0.007210036,0,0,0,0,0.007427426
"ENSRNOT00000047129(ensembl),-transcript",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NM_001107514(refseq)::::ENSRNOT00000036663(ensembl),-transcript",27.15884689,24.21984269,35.27457446,31.03852734,29.60781443,37.6456169,36.64113117,40.55029976,26.7894766,23.3977896,50.2225681,33.51464766,28.58786336,33.42541548,44.43006214,58.55575327,48.45604348,55.97963142,55.16298763,56.28081499,65.3064601,63.31879958,73.52834975,54.13573106
"NM_001099647(refseq),-transcript",8.155127121,8.156794172,10.35375713,13.01693256,13.55487666,13.62875772,9.777537766,10.16451989,7.847528026,9.097359952,10.39694549,9.738303725,10.4992781,21.30812637,10.86283502,14.0458149,15.30797447,13.48477474,17.19810185,13.4939896,13.16160212,12.25467899,10.93049183,16.62934029
"NM_001135859(refseq)::::ENSRNOT00000016553(ensembl),+transcript",188.447389,180.8133077,223.2329665,206.0876102,182.6005921,208.8428975,213.8378915,223.7812706,161.7876294,146.1433816,242.4656291,219.3950536,209.9204977,186.2749905,249.2150435,292.2507716,258.0436081,266.2042725,270.3619855,259.8706481,297.876403,300.7867103,290.5967685,262.7060142
"ENSRNOT00000016618(ensembl),-transcript",7.472781802,7.474309369,9.560996994,11.9277965,12.47313858,12.48842982,8.959444188,9.314047245,7.190919743,8.336177338,9.527025621,8.923492887,9.620795987,19.5252602,9.953933842,12.87059152,14.0271453,12.356494,15.81601651,12.36493784,12.11698287,11.22932124,10.07096235,15.2379515
"ENSRNOT00000061754(ensembl),-transcript",0,0,0.022371791,0.064028522,0,0,0.040982679,0.049705507,0,0,0,0,0.054701363,0,0.048316902,0,0.016732855,0.015531765,0,0.017174684,0,0,0.016740206,0.017827653
"NM_001037789(refseq),-transcript",3.982389308,3.029552834,3.186998998,3.561633353,3.633631408,3.056415271,3.836553974,3.692159915,2.523697368,2.033840465,2.690170977,3.009379797,4.202408216,2.377783444,4.06427086,3.211709069,2.860437472,3.034416471,3.733208419,2.726255048,2.804108186,3.065938612,2.248474029,2.648501093
"NM_001106264(refseq),+transcript",2.07121026,2.187898805,2.47818222,2.279006196,2.450021751,1.974866891,2.82201256,1.93454402,1.443811296,1.309939157,2.105624876,2.547129684,2.552050519,2.312567302,3.166310896,3.134725921,2.488088432,2.975990591,2.970511166,2.673762632,2.182905174,2.992020119,2.472475668,3.398106881
"ENSRNOT00000015115(ensembl),+transcript",0.494941189,0.304289888,0.194348775,0.119971211,0.195516353,0.216697387,0.219898253,0.241301623,0.123220173,0.213426878,0.064952451,0.238084419,0.370378832,0.447798424,0.172834028,0.232633959,0.230869167,0.214297309,0.194557533,0.201859278,0.132021613,0.121958216,0.111208067,0.273304983
"ENSRNOT00000061756(ensembl),-transcript",3.989054395,3.034623215,3.192332888,3.567594246,3.6397128,3.06153061,3.842974984,3.698339262,2.527921129,2.037244382,2.694673356,3.014416416,4.209441535,2.381762997,4.071072987,3.217084314,2.865224815,3.039494993,3.739456467,2.730817818,2.808801254,3.07106989,2.252237165,2.652933731
"NM_001107515(refseq),-transcript",0.253758667,0.231652477,0.382943753,0.273998208,0.306991586,0.226832772,0.219222237,0.265881893,0.11055723,0.175535874,0.163176987,0.260055778,0.263344901,0.437493357,0.258454047,0.275983361,0.268519328,0.232628601,0.185143083,0.146991759,0.276393075,0.191493681,0.161182382,0.400523231
"ENSRNOT00000015145(ensembl),+transcript",0.48606392,0.305057812,0.183378113,0.120273977,0.187842696,0.235347946,0.209955429,0.241910586,0.123531138,0.213965494,0.052093095,0.238685263,0.378319458,0.438952325,0.173270202,0.233221048,0.231451802,0.214838122,0.19504853,0.21996598,0.141178444,0.122265997,0.111488718,0.264861554
"ENSRNOT00000015225(ensembl),-transcript",0.459672621,0.419628234,0.520264276,0.372251743,0.494312626,0.308173164,0.317689122,0.385306648,0.166891284,0.317975485,0.246323256,0.471079559,0.477037662,0.7924999,0.468178095,0.499931674,0.453983513,0.391296694,0.33537852,0.166418176,0.467295595,0.346882348,0.259533127,0.58733393
"ENSRNOT00000075614(ensembl),+transcript",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSRNOT00000016037(ensembl),+transcript",0.051525636,0.035277735,0.116634955,0.05563527,0.062334568,0,0.08012344,0.064784705,0.067345857,0.058324119,0.16566524,0.158412789,0.089120198,0,0.083966451,0.079112972,0.065427342,0.020243649,0.112779775,0.044769962,0.089794476,0.038882746,0.021818696,0.13941625
"ENSRNOT00000004344(ensembl),-transcript",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NM_001106265(refseq),+transcript",0.051470558,0.035240025,0.116510279,0.055575799,0.062267935,0,0.080037793,0.064715454,0.067273868,0.058261773,0.165488152,0.158243454,0.089024933,0,0.083876696,0.079028404,0.065357403,0.02022201,0.11265922,0.044722105,0.08969849,0.038841182,0.021795373,0.139267221
"ENSRNOT00000074583(ensembl),-transcript",3.170660058,3.316929491,2.184365203,1.849992198,1.715386116,1.37310366,1.857847936,0.916167019,1.132567254,0.757927289,1.494320788,1.210934572,2.77950042,2.50279942,1.909515582,2.645795018,2.517360463,2.150968455,1.74145811,0.667347095,0.943806045,0.9957084,0.650464851,3.712264134
"ENSRNOT00000041472(ensembl),+transcript",0,0,0,0,0,0,0,0.100400178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSRNOT00000016048(ensembl),+transcript",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NM_001106269(refseq),+transcript",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSRNOT00000073803(ensembl),+transcript",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NM_053783(refseq)::::ENSRNOT00000016286(ensembl),+transcript",20.46534908,20.41325,21.16414869,19.29337547,24.57000704,23.74944634,18.73903167,24.81736429,15.75064846,15.14976847,18.63782197,18.68425018,22.15484861,26.58404213,20.97099484,20.25727329,18.8855987,18.6115787,18.91838756,21.25725603,19.46200815,17.28602301,12.00939151,21.62038474
"NM_001003404(refseq)::::ENSRNOT00000016354(ensembl),+transcript",0.096109196,0.052641985,0.130533372,0.083019816,0.12402215,0.257733644,0.278976705,0.628372848,0.167490893,0.246591114,0.074162475,0.059096508,0.066493274,0,0.015662006,0.073783505,0.032543899,0.196351275,0.100975042,0.283927345,0.267985429,0.101537518,0.113953692,0.052009775
"NM_001107521(refseq)::::ENSRNOT00000050656(ensembl),+transcript",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSRNOT00000071403(ensembl),-transcript",0,0.088265176,0,0,0,0,0,0,0.056166625,0,0,0,0,0.127006104,0.052521184,0.049485323,0,0,0,0.056007402,0.11233325,0.048642471,0,0
"NM_001107522(refseq)::::ENSRNOT00000016400(ensembl),-transcript",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015043453,0,0,0,0,0,0,0,0,0
"ENSRNOT00000016728(ensembl),-transcript",6.457242544,7.271151782,5.342182664,5.025694164,4.335498605,6.856171101,6.694097996,8.819496064,5.226707814,4.848088143,6.238937132,6.382342357,4.921000147,6.103166347,4.994303372,4.932093313,5.1055596,6.722283376,5.739561604,6.493503541,6.25491263,6.950575347,6.773390604,6.030867937
"NM_001034147(refseq),-transcript",6.746578447,7.596957303,5.581555002,5.250885296,4.529763478,7.163382182,6.994046911,9.214679742,5.460905959,5.065321111,6.518491214,6.668322135,5.141500154,6.376636816,5.218087946,5.153090382,5.33432934,7.02349522,5.996739684,6.784464226,6.535182542,7.26201649,7.076892459,6.301098862
"ENSRNOT00000073813(ensembl),+transcript",0,0,0,0,0.086298746,0,0,0,0,0,0,0,0,0,0,0.082145636,0,0,0,0,0,0,0,0
"ENSRNOT00000051496(ensembl),+transcript",1.81437447,1.544832455,1.73760728,1.946528939,1.819777904,2.100093419,1.603610663,1.374609388,1.124919814,1.246304706,1.331252252,2.014348711,2.349621732,3.036412227,1.990096162,2.134000756,1.860838943,1.928324942,2.026391042,1.839234384,1.560699562,1.456947755,1.32975465,2.234347453
"ENSRNOT00000067070(ensembl),+transcript",1.801557068,1.553840224,1.747739101,1.957878962,1.830388853,2.112338861,1.612961162,1.382624603,1.131479113,1.253571789,1.339014655,2.026094184,2.36332215,3.054117255,2.001700222,2.146443909,1.871689315,1.939568819,2.038206734,1.849958783,1.569799851,1.465443077,1.337508322,2.247375718
"NM_001277694(refseq),+transcript",1.853778457,1.578382617,1.775344062,1.988803013,1.85929924,2.145702555,1.63843735,1.404462702,1.149350452,1.27337154,1.360163949,2.058095672,2.400650042,3.102356027,2.033316415,2.180346281,1.901252029,1.970203667,2.059995517,1.889503425,1.604948829,1.488589265,1.358633823,2.282872274
"NM_001106270(refseq),+transcript",1.180515107,1.355257344,1.53856757,1.055788787,1.634931665,1.481617405,1.087837418,1.049502599,0.581862865,0.917846569,1.27286536,1.503097278,0.618743128,0.599127232,0.825862449,0.631654777,0.807552927,0.796435694,0.438483744,0.414438132,0.477958782,0.476920276,0.585733103,0.688311628
"ENSRNOT00000017401(ensembl),+transcript",0.61143755,0.767486718,1.066885855,0.632696657,1.006818703,0.660425417,0.897976039,0.608616315,0.399585417,0.595986087,0.425943738,0.783263235,0.511153847,0.57727298,0.539717689,0.273818786,0.560736552,0.580542874,0.178442667,0.221362589,0.288589468,0.230704292,0.366796521,0.459557267
"NM_001198638(refseq),+transcript",1.28457136,1.494203331,1.73529627,1.222970489,1.860398955,1.703881114,1.202816948,1.198321913,0.673999498,1.03191528,1.456656528,1.71279852,0.697607141,0.680389841,0.93412677,0.731675844,0.935427056,0.90084239,0.507916626,0.480063447,0.541606739,0.552439493,0.678482579,0.772388419
"ENSRNOT00000049492(ensembl),+transcript",14.11952691,15.67570215,16.66494555,17.43567457,16.66467582,16.55241875,16.21440116,16.64947246,10.42539229,12.15612589,18.08359885,19.106674,23.02505322,24.871167,23.03309179,24.19453477,24.2190078,22.45757389,20.55776602,23.46900697,20.42595197,20.37549188,20.89332337,22.6111389
"NM_001047852(refseq),+transcript",25.19391534,27.0562075,29.84032776,30.12147657,30.11575975,29.75461387,28.31270569,30.05355812,18.55137907,21.71997817,32.38208381,33.55868983,39.63919682,43.22116317,40.22425022,42.11788866,41.9686918,38.43706557,36.05764589,41.31570177,36.39628813,36.67583169,37.52393197,39.96149216
"ENSRNOT00000044583(ensembl),-transcript",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08239439,0,0
"ENSRNOT00000018556(ensembl),-transcript",6.517074555,7.051560883,6.223602454,4.837848125,3.942105857,3.87503702,4.946448427,2.963048867,2.230917975,2.502897617,3.779149438,3.816456028,15.07645583,11.60839624,13.55979548,11.74856314,9.827028615,10.01323058,9.501263342,7.128811655,8.594104472,8.58449972,6.751350499,8.921797583
"NM_080894(refseq),-transcript",6.604873477,7.146560478,6.30744768,4.903024279,3.995214448,3.927242051,5.013087658,3.002967467,2.260973208,2.536616997,3.830062658,3.867871847,15.25916795,11.76478615,13.74247491,11.90684139,9.959419692,10.12496095,9.629265666,7.224851983,8.709885427,8.700151278,6.842305619,9.041993264
"ENSRNOT00000019299(ensembl),-transcript",0.021486259,0,0,0.023199982,0.017329065,0.019206389,0.022274388,0.054030618,0.018722208,0.016214157,0,0,0.133787671,0,0.087535306,0,0.054566578,0.067533031,0.037623454,0.018669134,0.074888833,0.081070785,0,0.058136763
"NM_001290110(refseq),+transcript",1.226603378,0.964889067,1.506440014,1.296256565,2.146944411,1.98294259,1.190430215,1.214107513,0.773181538,0.787770752,1.040485454,1.176805251,1.137521513,2.082590328,1.509791885,1.863303446,2.297652213,1.866135292,1.370961951,1.224513055,1.569103709,1.043796246,1.038818267,1.153376654
"NM_001011934(refseq),+transcript",64.66528154,57.50094843,57.44350356,61.45129499,61.93996402,61.89983144,63.40795829,63.0302531,42.61128991,42.67085325,64.84869,63.77170042,64.12809233,65.38583148,66.57866766,61.75932165,64.05115107,63.78869421,66.53340449,59.35609899,60.25951905,62.67151898,58.8480128,58.71976802
"ENSRNOT00000019734(ensembl),+transcript",65.11141994,57.89765869,57.8398175,61.87525947,62.36729991,62.32689046,63.84542216,63.46511111,42.90527351,42.96524779,65.29609377,64.21167382,64.55775601,65.83694108,67.03800687,62.18541126,64.49305246,64.22878486,66.99243143,59.7656083,60.67526123,63.10390202,59.25401673,59.12488716
"ENSRNOT00000020015(ensembl),+transcript",0.256975088,0,0,0.138735584,0,0.200994416,0.099900407,0.080775593,0,0.121200553,0.041311319,0,0.177788553,0.284810552,0.183210988,0.29592157,0.163153705,0.151442483,0.056246938,0.139551466,0.111958556,0.096960443,0,0.057942844
"ENSRNOT00000019313(ensembl),-transcript",0.025315829,0,0,0.027334995,0.020417684,0.02262961,0.026244429,0.06366068,0,0.019104062,0,0,0.157633107,0,0.103137025,0,0.064292167,0.079569675,0.044329211,0.021996598,0.088236527,0.09552031,0,0.068498678
"NM_001191088(refseq),+transcript",0.257146633,0,0,0.138828198,0,0.201128591,0.099967096,0.080829515,0,0.121281462,0.041338896,0,0.177907236,0.285000679,0.183333291,0.296119114,0.163262619,0.15154358,0.056284486,0.139644624,0.112033294,0.097025169,0,0.057981524
"ENSRNOT00000047446(ensembl),-transcript",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123959951,0,0,0,0,0.066094043,0,0,0,0
"ENSRNOT00000020102(ensembl),-transcript",0,0,0.030894378,0,0,0.024399954,0.028297564,0,0,0,0,0.027973687,0.018884994,0,0.022241114,0,0,0.021448628,0.023898571,0.047434841,0.023784846,0,0,0.024619139
"ENSRNOT00000020988(ensembl),-transcript",4.849283445,3.421972964,5.084430098,3.292612854,4.882797442,4.161876835,4.826688521,3.460037631,3.045959269,1.964407487,3.46263381,3.704348738,6.761423055,8.191893683,5.381401301,4.944725713,4.293969968,4.511725927,5.235448301,3.231196277,3.473689719,3.636960148,3.678563374,4.078517509
"ENSRNOT00000037771(ensembl),+transcript",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NM_001029902(refseq),-transcript",4.185142104,2.93926594,4.285100064,2.795223658,4.097450538,3.615718967,4.215652454,2.956542327,2.669273549,1.676792281,3.107381116,3.327289589,6.186510931,6.9709963,4.939320852,4.421952572,3.935504446,4.085271806,4.684119998,2.942872811,3.129817224,3.231488036,3.087668056,3.580099357
"ENSRNOT00000072813(ensembl),-transcript",0.038489774,0,0,0.04155968,0,0,0,0,0,0,0.049500932,0,0,0.075838177,0.03136157,0.02954879,0,0,0.033698705,0.033443269,0,0,0.065194473,0
"ENSRNOT00000075825(ensembl),+transcript",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NM_001002277(refseq)::::ENSRNOT00000019076(ensembl),+transcript",2.31479044,3.274663308,2.949572139,2.549073113,2.485107154,2.165093899,2.447374439,2.370767517,1.576206084,1.179963211,2.129249279,3.063479415,2.365115567,2.220059413,2.198365197,1.894763232,2.647338979,1.602071184,2.644044812,2.930358633,2.484528235,2.706974424,1.804616626,3.097073618
"ENSRNOT00000071205(ensembl),-transcript",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSRNOT00000067354(ensembl),-transcript",2.654302544,1.930886246,2.393955061,1.567347633,2.207642338,2.372659078,2.880648168,1.825104004,1.806910798,1.001507002,2.400219633,2.507656713,5.136132882,4.085855271,4.291672861,3.247618159,3.300220494,3.193684132,3.631100773,2.450432385,2.457398686,2.37857913,1.756207692,2.46878439
"ENSRNOT00000073419(ensembl),-transcript",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSRNOT00000075461(ensembl),+transcript",0.225530244,0.30882476,1.021033871,0.121759157,0.090947156,0,0.467605652,0,0.098258709,0.170191691,0.14502498,0.115563428,0.39008349,0.111093161,0.183762643,0.173140684,0.190919129,0.088607448,0.394914098,0.39192065,0.393034836,0.085095845,0.286504515,0
"ENSRNOT00000075583(ensembl),+transcript",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSRNOT00000047989(ensembl),-transcript",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSRNOT00000029394(ensembl),+transcript",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSRNOT00000075402(ensembl),-transcript",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NM_001170575(refseq),-transcript",13.34829396,11.33016873,13.60654872,12.11687289,15.16359906,13.32461528,10.14926106,12.15061651,7.980351509,9.310385917,11.31828973,13.59323034,17.78545333,23.27243849,17.20639454,15.54912363,14.54357977,12.20923075,16.23978464,15.34835468,14.43801526,15.09362905,16.79665603,18.97015024
"ENSRNOT00000015547(ensembl),-transcript",13.35997737,11.34008573,13.61845817,12.12747847,15.17687136,13.33627797,10.15814444,12.16125162,7.987336499,9.318535051,11.32819633,13.60512814,17.80102047,23.29280824,17.22145484,15.56273336,14.55630938,12.21991716,16.25399889,15.36178869,14.45065247,15.1068401,16.8113577,18.98675431
"ENSRNOT00000014917(ensembl),+transcript",6.379748046,9.573304742,7.770093826,8.481406837,9.426426256,7.669482428,6.058257317,5.41368326,5.487629257,4.390947844,4.751039616,8.424540623,9.612743989,13.48948488,9.656801489,10.32789396,10.95077928,8.995686144,12.95952131,12.29710048,8.964775724,9.029273031,4.191100674,15.78378856
"ENSRNOT00000015577(ensembl),+transcript",0,0,0,0,0,0,0,0,0,0,0,0,0.067299253,0,0,0,0,0,0,0,0,0,0,0
"ENSRNOT00000015730(ensembl),+transcript",2.438010486,2.326787853,3.135654941,2.253548556,2.279121081,2.509517002,3.408212042,2.229369191,1.995627972,1.115026496,2.517882874,2.157804585,2.875126297,3.420834133,2.21223578,2.523922296,2.970707501,2.060845421,3.589900942,1.941826259,2.381878547,2.662125758,2.221188435,2.665326384
"ENSRNOT00000061404(ensembl),+transcript",2.510226436,2.395709294,3.228535715,2.320300587,2.346630592,2.583851036,3.50916619,2.295405008,2.054740175,1.148054532,2.592464713,2.221720598,2.960289991,3.522162158,2.277764091,2.598683028,3.058702392,2.121889421,3.69623687,1.999344809,2.452431822,2.740980194,2.286981932,2.744275625
"ENSRNOT00000045386(ensembl),-transcript",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSRNOT00000061389(ensembl),-transcript",0,0,0,0,0.047416893,0,0,0,0,0,0,0,0.040675372,0,0.047903937,0.045134965,0,0,0,0,0.0512289,0,0,0.106051677
"ENSRNOT00000044222(ensembl),+transcript",153.6321454,159.442083,361.9772294,391.8202185,17.19606008,216.4781912,198.9922309,20.47830191,116.9930069,11.12871532,18.66148623,11.16800421,125.5900905,171.9510329,360.7245996,434.1290759,27.62538736,204.1155945,208.296421,20.1725849,227.8447841,203.8029794,19.71242687,12.23253265
